Level,Answers,Longest
5066,"DINE, GILD, GLEN, IDLE, ISLE, LEND, LENS, LIED, LIEN, LINE, SEND, SIDE, SIGN, SINE, SING, SLED, SLID, DEIGN, GLIDE, INGLE, LENDS, LINED, SIDLE, SINGE, SLIDE, SLING, SNIDE, DESIGN, DINGLE, SIGNED, SINGED, SINGLE, SINGLED",SINGLED
5067,"ACES, ACRE, CAPE, CARE, CARP, CASE, ERAS, PACE, PARE, PEAR, PEAS, RACE, RARE, RASP, REAP, REAR, SCAR, SEAR, SPAR, CAPER, PACER, PARSE, RACER, SCAPE, SCARE, SCARP, SCRAP, SPACE, SPARE, SPEAR, PARSER, SCRAPE, SCRAPER",SCRAPER
5068,"ABED, BADE, BARD, BARE, BEAD, BEAR, BOAR, BODE, BORE, BRED, DARE, DEAR, DOER, DRAB, READ, ROAD, ROBE, RODE, ABODE, ADOBE, ADORE, BARED, BEARD, BOARD, BODED, BORED, BREAD, BROAD, DARED, DEBAR, DREAD, ROBED, BOARDED",BOARDED
5069,"CEDE, CITE, DEER, DICE, DIET, DIRE, DIRT, EDIT, ICED, REED, RICE, RIDE, RITE, TIDE, TIER, TIRE, TREE, CIDER, CITED, CREED, CRIED, DETER, EDICT, ERECT, TIRED, TRICE, TRIED, CREDIT, DECEIT, DIETER, DIRECT, RECITE, RECITED",RECITED
5070,"DENT, DIET, DINE, DINT, EDIT, GILD, GILT, GLEN, IDLE, LEND, LENT, LIED, LIEN, LINE, LINT, LITE, TEND, TIDE, TIED, TILE, DEIGN, GLIDE, GLINT, INGLE, INLET, LINED, TILED, TINGE, DINGLE, TINGED, TINGLE, GLINTED, TINGLED",GLINTED
5071,"APER, PARE, PART, PEAR, PEAT, PERT, PURE, RAPT, RATE, REAP, TAPE, TEAR, TRUE, UREA, ERUPT, UPRATE",UPRATE
5072,"ACES, ACRE, CAGE, CARE, CASE, CRAG, ERAS, GEAR, RACE, RAGE, SAGE, SCAR, SEAR, GRACE, SCARE, GRACES",GRACES
5073,"FONT, FOOT, MOON, MOOT, MOTE, NOTE, OMEN, ONTO, TOME, TONE, TOOM, TOON, MONTE, OFTEN, FOMENT, FOOTMEN",FOOTMEN
5074,"DIRE, DOER, DRIP, DROP, PIED, PIER, PORE, PROD, RIDE, RIPE, RODE, ROPE, PRIDE, PRIED, ROPED, PERIOD",PERIOD
5075,"AIRY, FAIR, FIAT, FRAY, GAIT, GIFT, GIRT, GRAY, GRIT, RAFT, RIFT, TRAY, FAIRY, GRAFT, RATIFY, GRATIFY",GRATIFY
5076,"BODE, BOOR, BORE, BRED, DOER, DOOR, OBOE, ODOR, REDO, ROBE, RODE, BORED, BROOD, ROBED, RODEO, BROODED",BROODED
5077,"ELAN, LAME, LANE, LEAN, MALE, MANE, MANY, MEAL, MEAN, NAME, YEAN, MANLY, MEALY, LAYMEN, MEANLY, NAMELY",LAYMEN
5078,"DAME, DEAN, DEEM, MADE, MANE, MEAD, MEAN, MEED, MEND, NAME, NEED, NEEM, AMEND, MANED, NAMED, DEMEAN",DEMEAN
5079,"HONE, HOSE, HOST, NEST, NOSE, ONES, SENT, SHOE, SHOT, THEN, TONE, ONSET, SHONE, STONE, THOSE, HONEST",HONEST
5080,"AREA, DARE, DEAR, DYER, RARE, READ, REAR, YARD, YEAR, ARRAY, DARER, DEARY, DRYER, RAYED, READY, ARRAYED",ARRAYED
5081,"NOSE, ONES, ONUS, OURS, ROSE, RUNE, RUSE, SOON, SORE, SOUR, SURE, USER, NURSE, ROUSE, SNORE, ONEROUS",ONEROUS
5082,"DAIS, IDEA, PAID, PEAS, PIED, SAID, SIDE, SPED, AIDED, ASIDE, IDEAS, SAPID, SIDED, SPADE, SPIED, PADDIES",PADDIES
5083,"DUEL, DUMP, DUPE, LUMP, MULE, PLED, PLUM, PULP, PUMP, PLUME, PLUMP, LUMPED, PLUMED, PULPED, PUMPED, PLUMPED",PLUMPED
5084,"ARMS, ERAS, MAKE, MARE, MARK, MASK, RAKE, SAKE, SAME, SEAM, SEAR, MAKES, MARES, MARKS, SMEAR, MAKERS",MAKERS
5085,"ANEW, AWED, DAWN, DEAF, DEAN, FADE, FANE, FAWN, FEND, WADE, WAND, WANE, WEAN, WEND, WANED, FAWNED",FAWNED
5086,"DISH, DOES, DOSE, HIDE, HOSE, SHED, SHOD, SHOE, SIDE, SUED, USED, DOUSE, HOUSE, SHIED, HOUSED, HIDEOUS",HIDEOUS
5087,"APED, DAME, DAMP, DEAN, MADE, MANE, MEAD, MEAN, MEND, NAME, NAPE, NEAP, PANE, AMEND, NAMED, DAMPEN",DAMPEN
5088,"DEAL, LADE, LEAD, LEAP, PALE, PEAL, PLEA, PLED, ADDED, PALED, PEDAL, PLEAD, ADDLED, PADDED, PADDLE, PADDLED",PADDLED
5089,"DEAL, DEAN, ELAN, HALE, HAND, HEAD, HEAL, HELD, LADE, LAND, LANE, LEAD, LEAN, LEND, LADEN, HANDLE",HANDLE
5090,"PIER, PORE, POSE, RIPE, RISE, ROPE, ROSE, SIRE, SORE, POISE, POSER, PRISE, PROSE, SPIRE, SPORE, PROXIES",PROXIES
5091,"ACHE, ACRE, ARCH, CAGE, CARE, CHAR, CRAG, EACH, GEAR, HARE, HEAR, RACE, RAGE, GRACE, REACH, CHARGE",CHARGE
5092,"ACED, ACRE, CARD, CARE, DARE, DEAR, RACE, READ, ACRED, ADDER, CADRE, CARED, DARED, DREAD, RACED, CARDED",CARDED
5093,"DUEL, DUNE, FEED, FEEL, FEND, FEUD, FLED, FLEE, FLUE, FUEL, FUND, LEND, NEED, ELUDE, UNFED, NEEDFUL",NEEDFUL
5094,"EARN, MAIN, MANE, MARE, MEAN, MIEN, MINE, MIRE, NAME, NEAR, RAIN, REIN, MINER, REMAN, MARINE, REMAIN",MARINE
5095,"CLIP, LIKE, PECK, PICK, PIKE, SICK, SILK, SKIP, SLIP, SLICE, SLICK, SPICE, SPIKE, PICKLE, SICKLE, PICKLES",PICKLES
5096,"ACED, CASE, CLAD, DEAL, LACE, LADE, LEAD, SALE, SEAL, SLED, CASED, DEALS, LACED, SCALD, SCALE, SCALED",SCALED
5097,"INTO, IOTA, IRON, JOIN, NOIR, RAIN, RANT, ROAN, TARN, TORN, TRIO, JOINT, RATIO, TRAIN, RATION, JANITOR",JANITOR
5098,"DAME, DASH, HEAD, MADE, MASH, MEAD, MESH, SAME, SEAM, SHAM, SHED, HEADS, SHADE, SHAME, MASHED, SHAMED",MASHED
5099,"ABLY, ALLY, ALTO, BALL, BLOT, BOAT, BOLT, TALL, TOLL, ALLOT, ALLOY, ATOLL, LOYAL, TALLY, BALLOT, TALLBOY",TALLBOY
5100,"EARN, NEAR, NEAT, RANT, RATE, RENT, TEAR, TERN, TRAY, YARE, YARN, YEAR, ENTRY, YEARN, TANNER, TANNERY",TANNERY
5101,"GAIN, GAIT, GILT, GNAT, LAIN, LINT, NAIL, TAIL, TANG, TING, ALIGN, GIANT, GLINT, AILING, TILING, TAILING",TAILING
5102,"DUES, DUPE, PURE, RUDE, RUSE, SPED, SPUD, SPUR, SUED, SURE, USED, USER, DRUPE, PURSE, SUPER, PURSED",PURSED
5103,"ADIT, ARID, DART, DIRT, IOTA, RAID, ROAD, TARO, TOAD, TRIO, TROD, DROIT, RADIO, RATIO, TRIAD, ADROIT",ADROIT
5104,"BLOB, BODE, BOLD, BOLE, DOGE, DOLE, GOLD, LOBE, LODE, OGLE, GLOBE, LODGE, OGLED, GLOBED, GOBBLE, GOBBLED",GOBBLED
5105,"ABLE, BADE, BALD, BALE, BEAD, BLAB, BLAE, BLED, DALE, DEAL, LEAD, ABLED, BABEL, BALED, BLADE, DABBLE",DABBLE
5106,"ACHE, CASH, CAST, CHAT, EACH, EAST, HATE, CACHE, CATCH, CHASE, CHEAT, CHEST, HASTE, TEACH, CHASTE, CATCHES",CATCHES
5107,"CLAN, CLAW, GAIN, GNAW, LAIN, LAWN, NAIL, WAIL, WAIN, WING, ALIGN, CLANG, CLING, CAWING, LACING, CLAWING",CLAWING
5108,"ANTE, EARN, NEAR, NEAT, RANT, RATE, RENT, TARN, TEAR, TEEN, TERN, TREE, EATEN, EATER, ENTER, NEATER",NEATER
5109,"CENT, CHIN, CHIT, CITE, ETCH, HINT, INCH, ITCH, NICE, THEN, THIN, TINE, ETHIC, NICHE, TENCH, ETHNIC",ETHNIC
5110,"DENY, DESK, DISK, DYES, INKY, KIND, SEND, SIDE, SINE, SINK, SKID, SKIN, DINES, KINDS, SKIED, KIDNEY, KIDNEYS",KIDNEYS
5111,"LAKE, LANE, LANK, LEAK, LEAN, LENS, SAKE, SALE, SANE, SANK, SEAL, ANKLE, LAKES, SLAKE, SNAKE, SNEAK, ANKLES",ANKLES
5112,"MARE, MART, MATE, MEAT, MURE, MUTE, RATE, TAME, TARE, TEAM, TEAR, TERM, TRAM, TRUE, UREA, TAMER, MATURE",MATURE
5113,"LAIR, LAVA, LIAR, RAIL, TAIL, VIAL, ALTAR, ATRIA, AVAIL, LARVA, RIVAL, TIARA, TRAIL, TRIAL, VIRAL, VITAL, TRAVAIL",TRAVAIL
5114,"PARE, PART, PEAR, PEAT, PERT, RAPT, RATE, REAP, TAPE, TARE, TART, TEAR, APTER, PEART, TAPER, TREAT, PATTER",PATTER
5115,"CLUE, CULT, CURE, CURL, CURT, CUTE, LURE, LUTE, RULE, TRUE, CRUEL, CURVE, CUTER, LUCRE, TRUCE, CUTLER, CULVERT",CULVERT
5116,"BILE, BIRD, BLED, BRED, DIRE, IDLE, LIED, RIDE, RILE, BIDED, BRIDE, DRIED, IDLED, BIDDER, BRIDLE, RIDDLE, BRIDLED",BRIDLED
5117,"DINE, DIRE, GRID, GRIN, NERD, REIN, REND, RIDE, RIND, RING, DEIGN, DINER, DIRGE, GRIND, REIGN, RIDGE, RINGED",RINGED
5118,"ANEW, AWED, DAWN, DEAN, NAPE, NEAP, PANE, PAWN, WADE, WAND, WANE, WEAN, WEND, PANED, PAWED, WANED, PAWNED",PAWNED
5119,"ALMS, FAME, LAME, LEAF, MALE, MEAL, SAFE, SALE, SAME, SEAL, SEAM, SELF, SLAM, FALSE, FLAME, MEALS, FLAMES",FLAMES
5120,"CITE, DENT, DICE, DIET, DINE, DINT, EDIT, ICED, NICE, TEND, TIDE, TIED, CITED, EDICT, INCITE, INDICT, INCITED",INCITED
5121,"DIRE, DIVE, DOER, DOVE, OVER, RIDE, RODE, ROVE, VIED, VOID, DIVED, DIVER, DRIED, DRIVE, DROVE, DEVOID, OVERDID",OVERDID
5122,"AKIN, GAIN, GAPE, KING, NAPE, NEAP, PAGE, PAIN, PANE, PANG, PEAK, PIKE, PINE, PING, PINK, EKING, PEAKING",PEAKING
5123,"DRUG, DUEL, GLUE, RUDE, RUED, URGE, GLUED, GRUEL, LURED, RULED, URGED, GRUDGE, GURGLE, LUGGED, LUGGER, RUGGED, GURGLED",GURGLED
5124,"EARL, LAIR, LAME, LIAR, LIME, MAIL, MALE, MEAL, MILE, MIRE, RAIL, REAL, RILE, RIME, MILER, REALM, MAILER",MAILER
5125,"ARID, DRAG, GAIN, GRID, GRIN, RAID, RAIN, RAND, RANG, RIND, RING, DRAIN, GRAIN, GRAND, GRIND, NADIR, DARING",DARING
5126,"AGES, ALLY, EASY, GALE, GALL, SAGE, SELL, SLAY, YELL, ALLEY, LEGAL, SALLY, YELLS, ALLEYS, GALLEY, SAGELY, GALLEYS",GALLEYS
5127,"CLOD, CODE, COIL, COLD, DICE, DIEL, ICED, IDLE, IDOL, LIED, LOCI, LODE, DOLCE, OILED, OLDIE, COILED, DOCILE",COILED
5128,"ALTO, CART, CLOT, COAL, COAT, COLT, COOL, COOT, LOOT, ORAL, ROOT, TOOL, ACTOR, CAROL, COLOR, CORAL, LOCATOR",LOCATOR
5129,"AGER, EARL, GALE, GEAR, GLEE, LEER, RAGE, REAL, REEL, AGREE, EAGER, EAGLE, GLARE, LAGER, LARGE, REGAL, REGALE",REGALE
5130,"EVIL, LIEU, LITE, LIVE, LOUT, LOVE, TILE, TOIL, VEIL, VETO, VILE, VOLT, VOTE, OLIVE, VIOLET, VOLUTE, OUTLIVE",OUTLIVE
5131,"ACED, ACNE, CANE, CANT, DATE, DEAN, DENT, NEAT, TEND, ACNED, ACTED, CADET, CANED, DANCE, ENACT, CANTED, DECANT",CANTED
5132,"DALE, DATE, DEAL, KALE, LADE, LAKE, LATE, LEAD, LEAK, LEAT, TAKE, TALE, TALK, TEAK, DEALT, LAKED, TALKED",TALKED
5133,"DIET, DIVE, DOTE, DOVE, EDIT, POET, TIDE, TIED, VETO, VIED, VOID, VOTE, DEPOT, PIVOT, TEPID, VOTED, PIVOTED",PIVOTED
5134,"DAME, DARE, DEAR, HADE, HARD, HARE, HARM, HEAD, HEAR, HERD, MADE, MEAD, READ, ARMED, DREAM, HEARD, HARMED",HARMED
5135,"AKIN, FAIL, FAIN, FANG, FLAG, GAIN, KILN, KING, LAIN, LANK, LINK, NAIL, ALIGN, FINAL, FLANK, FLING, FLAKING",FLAKING
5136,"LITE, LORE, RILE, RITE, ROLE, ROTE, TIER, TILE, TIRE, TOIL, TORE, TRIO, LITER, ORIEL, TILER, LOITER, TOILER",LOITER
5137,"BEND, BILE, BIND, BLED, DIEL, DINE, IDLE, LEND, LIED, LIEN, LINE, BLEND, BLIND, LINED, DIBBLE, NIBBLE, NIBBLED",NIBBLED
5138,"ACES, ACRE, CAFE, CARE, CASE, ERAS, FACE, FARE, FEAR, RACE, SAFE, SCAR, SEAR, FARCE, SCARE, SCARF, FARCES",FARCES
5139,"BAIT, BAND, BIAS, BIND, DAIS, SAID, SAND, STAB, BAITS, BASIN, SAINT, SATIN, STAID, STAIN, STAND, BANDIT, BANDITS",BANDITS
5140,"ENVY, EVIL, GIVE, LEVY, LIEN, LINE, LIVE, VEIL, VEIN, VILE, VINE, GIVEN, INGLE, LYING, VINYL, VYING, LEVYING",LEVYING
5141,"HELP, HOLE, HOOP, HOOT, HOPE, LOOP, LOOT, LOPE, PELT, PLOT, POET, POLE, POOL, TOOL, HOTEL, PHOTO, POTHOLE",POTHOLE
5142,"AWRY, EARL, LYRE, REAL, RELY, WALE, WARE, WARY, WEAL, WEAR, YAWL, YEAR, EARLY, LAYER, RELAY, WEARY, LAWYER",LAWYER
5143,"MORE, MOST, MOTE, REST, ROSE, ROTE, SOME, SORE, SORT, STEM, TERM, TOME, TORE, STORE, STORM, TERMS, METROS",METROS
5144,"ACHE, ACME, CAME, CAMP, CAPE, CHAP, CHIP, EACH, EPIC, HEAP, MACE, MICE, PACE, CHEAP, CHIME, PEACH, IMPEACH",IMPEACH
5145,"DARE, DEAF, DEAR, DEER, FADE, FARE, FEAR, FEED, FREE, READ, REED, REEF, DEFER, EARED, FARED, FREED, FEARED",FEARED
5146,"MADE, MANE, MEAD, MEAN, MEND, NAME, SAME, SAND, SANE, SEAM, SEND, AMEND, MENDS, NAMED, AMENDS, DEMAND, DEMANDS",DEMANDS
5147,"GAIN, GIRL, GRIN, LAIN, LAIR, LIAR, NAIL, RAIL, RAIN, RANG, RING, ALIGN, GRAIL, GRAIN, AILING, AIRING, RAILING",RAILING
5148,"ALES, EASE, EELS, ELSE, LEAS, SALE, SAVE, SEAL, VALE, VASE, VEAL, EASEL, EAVES, ELVES, LEASE, LEAVE, LEAVES",LEAVES
5149,"AGED, AGER, DARE, DEAR, DEER, EDGE, GEAR, RAGE, REED, AGREE, EAGER, EARED, GRADE, GREED, RAGED, AGREED, GEARED",AGREED
5150,"PARE, PART, PEAR, PEAT, PEER, PERT, RAPT, RATE, REAP, TAPE, TEAR, TREE, ZETA, EATER, PEART, TAPER, REPEAT, TRAPEZE",TRAPEZE
5151,"DIET, DUET, DUST, EDIT, SIDE, SITE, STUD, SUED, SUIT, TIDE, TIED, TIES, USED, DUETS, SITED, SUITE, DUTIES, SUITED",DUTIES
5152,"ACES, ACNE, AEON, CANE, CANS, CASE, CONE, NOSE, ONCE, ONES, SANE, SCAN, CANES, CANOE, CONES, OCEAN, SCONE, OCEANS",OCEANS
5153,"LURE, PLUS, PULP, PURE, RULE, RUSE, SLUR, SPUR, SURE, USER, PULSE, PURSE, SUPER, UPPER, PURPLE, SUPPER, SUPPLE, PURPLES",PURPLES
5154,"AIRS, IOTA, OATS, RATS, ROTS, SOAR, SORT, STAR, STIR, TARO, TRIO, ASTIR, RATIO, ROAST, SITAR, STAIR, TRIOS, RATIOS",RATIOS
5155,"CANT, CLAN, CLOT, COAL, COAT, COLT, COOL, COOT, LOAN, LOOT, ONTO, TALC, TOOL, TOON, COLON, OCTAL, TALON, COOLANT",COOLANT
5156,"EVIL, LIEU, LITE, LIVE, LUTE, TIER, TILE, TIRE, TRUE, VEIL, VILE, LITER, LIVER, RIVET, TILER, UTILE, VIRTUE, RIVULET",RIVULET
5157,"ALSO, ALTO, LAST, LOST, LOTS, OAST, OATS, SALT, SLOT, TALL, TOLL, ALLOT, ALTOS, ATOLL, STALL, TOLLS, ALLOTS, ATOLLS",ALLOTS
5158,"ANTS, GAIN, GAIT, GINS, GIST, SANG, SIGN, SING, SNAG, STAG, TANG, ANGST, GIANT, SAINT, SATIN, STAIN, STING, GIANTS",GIANTS
5159,"DAME, DARE, DARK, DEAR, MADE, MAKE, MARE, MARK, MEAD, RAKE, READ, ARMED, DRAKE, DREAM, MAKER, RAKED, DEMARK, MARKED",DEMARK
5160,"ANTE, AUNT, DATE, DEAN, DENT, DUAD, DUDE, DUET, DUNE, NEAT, TEND, TUNA, TUNE, DATED, DAUNT, TUNED, DAUNTED, UNDATED",DAUNTED
5161,"DOER, DOOR, DOVE, ERGO, GOER, GOOD, ODOR, OVER, REDO, RODE, ROVE, DROVE, GROVE, RODEO, ROVED, GROOVE, OVERDO, GROOVED",GROOVED
5162,"LEST, LOSE, LOST, LOUT, LUST, SLOT, SOLE, SOLO, SOOT, SOUL, LOOSE, LOTUS, LOUSE, STOLE, STOOL, TOOLS, SOLUTE, OUTSOLE",OUTSOLE
5163,"ELSE, LENS, LENT, NEST, SEEN, SENT, TEEN, TENT, TEST, SLEET, STEEL, TEENS, TENET, TENSE, NESTLE, NETTLE, SETTLE, NETTLES",NETTLES
5164,"BAKE, BARE, BARK, BASE, BASK, BEAK, BEAR, ERAS, RAKE, SAKE, SEAR, BAKER, BEARS, BRAKE, BREAK, SABER, BRAKES, BREAKS",BRAKES
5165,"ISLE, LIES, LORE, LOSE, ORES, RILE, RISE, ROIL, ROLE, ROSE, SILO, SIRE, SOIL, SOLE, SORE, OILER, ROLES, OILERS",OILERS
5166,"AWED, DRAW, DREW, ERAS, RARE, REAR, SEAR, WADE, WARD, WARE, WEAR, SWEAR, WARDS, WARES, DRAWER, REDRAW, REWARD, REWARDS",REWARDS
5167,"ARCH, ARMS, CASH, CHAR, CRAM, HARM, MASH, RASH, SCAM, SCAR, SHAM, CHARM, CHARS, CHASM, CRASH, MARCH, MARSH, CHARMS",CHARMS
5168,"BARN, BRAG, BRAN, BRIG, GAIN, GARB, GRAB, GRIN, RAIN, RANG, RING, VAIN, VAIR, BRAIN, BRING, GRAIN, RAVING, BRAVING",BRAVING
5169,"ABED, ABLE, ACED, BADE, BALD, BALE, BEAD, BLED, CLAD, DEAL, LACE, LADE, LEAD, ABLED, BLADE, CABLE, LACED, CABLED",CABLED
5170,"EARL, EARN, LANE, LEAN, LURE, NEAR, REAL, RULE, RUNE, UREA, ANNUL, LEARN, LUNAR, RENAL, NEURAL, RUNNEL, UNREAL, UNLEARN",UNLEARN
5171,"ELAN, GALE, GAME, GLEN, LAME, LANE, LEAN, MAGE, MALE, MANE, MEAL, MEAN, NAME, ANGEL, ANGLE, GLEAM, GLEAN, MANGLE",MANGLE
5172,"ANTS, PAIN, PANT, PAST, PINT, SNAP, SNIP, SPAN, SPAT, SPIN, SPIT, PAINS, PAINT, PINTS, SAINT, SATIN, STAIN, PAINTS",PAINTS
5173,"ACRE, AREA, CARD, CARE, DARE, DEAR, RACE, READ, ADDER, CADRE, CARED, CEDAR, DARED, DREAD, RACED, ARCADE, CARDED, ARCADED",ARCADED
5174,"ABET, BARE, BEAR, BEAT, BOAR, BOAT, BORE, BORT, BRAT, RATE, ROBE, ROTE, TARO, TEAR, TORE, ABORT, TABOR, BOATER",BOATER
5175,"FEET, FEST, FREE, FRET, REEF, REST, SEER, TEST, TREE, RESET, STEER, TERSE, FESTER, FETTER, RETEST, STREET, TESTER, FETTERS",FETTERS
5176,"DOER, DONE, HERD, HERO, HOED, HONE, HORN, NERD, NODE, REDO, REND, RODE, DRONE, HONED, HONER, HORDE, DEHORN, HORNED",DEHORN
5177,"DIME, IDLE, LIED, LIME, LIMP, MILD, MILE, PIED, PILE, PLED, IDLED, IMPEL, LIMED, PILED, PLIED, DIMPLE, MIDDLE, DIMPLED",DIMPLED
5178,"AIMS, ARMS, EARS, ERAS, MARE, MARS, MIRE, RIME, RISE, SAME, SEAM, SEAR, SIRE, ARISE, MISER, RAISE, SMEAR, ARMIES",ARMIES
5179,"GENT, GONE, HONE, HUGE, HUNG, HUNT, NOTE, THEN, THOU, THUG, TONE, UNTO, OUGHT, TOUGH, ENOUGH, NOUGHT, TONGUE, TOUGHEN",TOUGHEN
5180,"CITY, COPS, COPY, COST, PITY, POST, POSY, SPOT, STOP, OPTIC, POSIT, SPICY, STOIC, TIPSY, TOPIC, OPTICS, TOPICS, COPYIST",COPYIST
5181,"CLUE, CULM, CURE, CURL, LUMP, LURE, MULE, PLUM, PURE, PURL, RULE, RUMP, CLUMP, CRUEL, CRUMP, LUCRE, PLUME, CRUMPLE",CRUMPLE
5182,"DOER, DOGE, DOLE, ERGO, GOER, GOLD, LODE, LORD, LORE, OGLE, OGRE, REDO, RODE, ROLE, GORED, LODGE, OGLED, LODGER",LODGER
5183,"PERT, POET, PORE, PORT, PREY, PYRE, ROPE, ROPY, ROTE, TORE, TYPE, TYRE, TYRO, YORE, REPOT, TOYER, TROPE, POETRY",POETRY
5184,"GAIT, GALE, GALL, GATE, GILL, GILT, LATE, LILT, LITE, TAIL, TALE, TALL, TELL, TILE, TILL, AGILE, LEGAL, TILLAGE",TILLAGE
5185,"FARE, FATE, FEAR, FEAT, FRET, HARE, HATE, HEAR, HEAT, HEFT, RAFT, RATE, TEAR, AFTER, EARTH, HATER, HEART, FATHER",FATHER
5186,"AGED, AREA, DARE, DRAG, DYER, EDGY, GEAR, GRAY, GREY, RAGE, READ, YARD, YEAR, ADAGE, GRADE, RAGED, READY, YARDAGE",YARDAGE
5187,"CLEW, CLOD, CODE, COLD, COWL, DECK, DOCK, LEWD, LOCK, LODE, OWED, WELD, WOKE, COWED, DOWEL, LOWED, LOCKED, WEDLOCK",WEDLOCK
5188,"ACNE, AEON, CANE, CANT, CENT, COAT, CONE, NEAT, NOTE, ONCE, TONE, ATONE, CANOE, CANTO, CENTO, ENACT, OCEAN, OCTANE",OCTANE
5189,"LOPE, LORE, PELT, PERT, PLOT, POET, POLE, PORE, PORT, ROLE, ROPE, ROTE, TORE, LOPER, POLER, REPOT, TROPE, PETROL",PETROL
5190,"DOES, DOSE, DOTE, JEST, JOLT, LOSE, LOST, SLED, SLOT, SOLD, SOLE, TOED, TOLD, SOLED, JOLTED, JOSTLE, OLDEST, JOSTLED",JOSTLED
5191,"EVIL, ISLE, LEST, LETS, LIST, LIVE, SILT, SITE, SLIT, TIES, TILE, VEIL, VEST, VILE, ISLET, LIVES, STILE, TILES, VILEST",VILEST
5192,"ABED, BADE, BARB, BARD, BARE, BEAD, BEAR, BRAE, BRED, DARE, DEAR, DRAB, READ, BARED, BEARD, BREAD, DEBAR, BARBED, DABBER",BARBED
5193,"GAIN, GAIT, GIRT, GNAT, GRIN, GRIT, RAIN, RANG, RANT, RING, TANG, TARN, TING, GIANT, GRAIN, GRANT, TRAIN, RATING, RANTING",RANTING
5194,"ANTI, GAIN, GAIT, GIRT, GNAT, GRIN, GRIT, RAIN, RANG, RANT, RING, TANG, TARN, TING, GIANT, GRAIN, GRANT, TRAIN, RATING",RATING
5195,"BEEF, BEER, BILE, FEEL, FILE, FIRE, FLEE, LEER, LIFE, REEF, REEL, RIFE, RILE, BRIEF, FLIER, REBEL, BELIEF, RELIEF, FEBRILE",FEBRILE
5196,"BECK, BIKE, BIRD, BRED, CRIB, DECK, DICE, DIRE, ICED, RICE, RICK, RIDE, BRICK, BRIDE, CIDER, CRIED, IRKED, BICKER, BRICKED",BRICKED
5197,"HEIR, HIRE, ITEM, MIRE, MITE, RIME, RITE, TERM, THEM, TIER, TIME, TIRE, TRIM, MERIT, MIRTH, REMIT, THEIR, TIMER, HERMIT",HERMIT
5198,"ACES, ACRE, CAKE, CARE, CASE, CASK, ERAS, RACE, RACK, RAKE, SACK, SAKE, SCAR, SEAR, ACRES, CAKES, CREAK, SCARE, CREAKS",CREAKS
5199,"DARE, DRAY, DYER, PARE, PEAR, PRAY, PREY, PYRE, READ, REAP, YARD, YARE, YEAR, DEARY, PARED, PAYER, READY, REPAY, PRAYED",PRAYED
5200,"ANTE, EAST, FAST, FATE, FEAT, FEST, NEAT, NEST, SAFE, SANE, SANS, SEAT, SENT, ASSET, FEAST, ASSENT, FASTEN, SAFEST, FASTENS",FASTENS
5201,"FLUE, FOES, FOUL, FUEL, FUME, FUSE, LOSE, MOLE, MULE, MUSE, SELF, SLUM, SOLE, SOME, SOUL, FLUME, FUELS, MOUSE, FULSOME",FULSOME
5202,"ACID, ARID, CARD, CARP, COIR, CORD, CROP, DRIP, DROP, PAID, PAIR, PROD, RAID, ROAD, ACRID, AROID, RADIO, RAPID, PARODIC",PARODIC
5203,"HERO, HEWS, HOSE, ROSY, ROWS, SHOE, SHOW, SORE, WHEY, YORE, HORSE, SHORE, SHOWY, SOWER, SWORE, WHOSE, WORSE, SHOWER, SHOWERY",SHOWERY
5204,"CODE, CORE, CREW, CROW, DOER, DREW, OWED, REDO, RODE, WORD, WORE, CORED, COWED, COWER, CREDO, CROWD, DECOR, ROWED, CROWED",CROWED
5205,"AIDE, ARID, DARE, DEAR, DIRE, IDEA, IRED, RAID, READ, RIDE, ADDER, AIDED, AIDER, AIRED, DARED, DREAD, DRIED, REDID, RAIDED",RAIDED
5206,"ALOE, ELAN, GALE, GOAL, GONE, LANE, LEAN, LOAN, LONE, LONG, OGLE, ALONE, ALONG, ANGEL, ANGLE, GLEAN, LEGAL, GALLON, GALLEON",GALLEON
5207,"ACRE, AVER, CARE, CAVE, EARL, LACE, RACE, RALE, RAVE, REAL, VALE, VEAL, CALVE, CARVE, CLEAR, CRAVE, LAVER, RAVEL, CALVER",CALVER
5208,"CRAG, GAIN, GRIN, RAIN, RANG, RING, SANG, SCAN, SCAR, SIGN, SING, SNAG, GAINS, GRAIN, CARING, CASING, GRAINS, RACING, SCARING",SCARING
5209,"DARE, DEAN, DEAR, EARN, HAND, HARD, HARE, HEAD, HEAR, HERD, NEAR, NERD, RAND, READ, REND, HARED, HEARD, REDAN, HARDEN",HARDEN
5210,"EVEN, EVER, GIVE, REIN, RING, VEER, VEIN, VINE, GENRE, GIVEN, GIVER, GREEN, NERVE, NEVER, REIGN, RIVEN, VERGE, GRIEVE, VEERING",VEERING
5211,"CLUE, CRUD, CURD, CURE, CURL, DUEL, LURE, RUDE, RUED, RULE, CLUED, CRUDE, CRUEL, CURED, LUCRE, LURED, RULED, CURDLE, CURLED",CURDLE
5212,"ARMS, DAME, DAMS, DEAR, ERAS, MADE, MARE, MARS, MEAD, SAME, SEAM, SEAR, ARMED, DAMES, DARES, DREAM, READS, SMEAR, DREAMS",DREAMS
5213,"DINE, PENS, PIED, PINE, PIPE, SEND, SIDE, SINE, SNIP, SPED, SPIN, PINED, PIPED, SNIPE, SPEND, SPINE, NIPPED, SIPPED, SNIPPED",SNIPPED
